timestamp,unique_device_id,device_short_id,pc_name,collection_mode,sample_index,true_label,prediction,correct,model_type,framework,pennylane_version,quantum_device,circuit_type,n_qubits,n_layers,parameter_count,circuit_depth_estimate,encoding_gates,trainable_gates,entangling_gates,entangling_type,total_gates,raw_score,confidence_score,score_margin,entropy,execution_time_sec,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,total_energy_kwh,total_emissions_kg,carbon_intensity_kgco2_kwh,codecarbon_version,input_tokens,output_tokens,total_tokens,tokens_per_second,joules_per_token,energy_per_token_kwh,watts_estimated,cpu_model,cpu_core_count,cpu_thread_count,cpu_usage_pct,cpu_clock_mhz,cpu_cores_used,ram_usage_pct,memory_footprint_mb,system_ram_total_gb,os_full_name,os_name,os_architecture,python_version,model_accuracy,model_precision_weighted,model_recall_weighted,model_f1_weighted,model_precision_macro,model_recall_macro,model_macro_f1
2026-07-06 14:36:54,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,0,-1,1,False,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.14839623,0.537031,0.148396,0.690402,0.003652701,1.3453767575930443e-06,0,2.802518563888788e-06,4.147895321481832e-06,1.52645722813636e-06,0.36800765,3.2.8,1,1,2,547.54,7.46621158,2.073948e-06,4088.0496809,12th Gen Intel(R) Core(TM) i7-1255U,10,12,12.5,524.78,12,16.3,218.0547,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:36:59,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,1,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.11479166,0.528666,0.114792,0.691503,0.005091917,1.3468582992865157e-06,0,2.805656530555704e-06,4.152514829842219e-06,1.5281572425727488e-06,0.36800765,3.2.8,1,1,2,392.7794,7.47452669,2.076257e-06,2935.83995724,12th Gen Intel(R) Core(TM) i7-1255U,10,12,11.1,796.36,2,16.4,218.5039,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:03,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,2,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.33488551,0.582948,0.334886,0.679323,0.004333586,1.3452634333334577e-06,0,2.802336255555815e-06,4.147599688889272e-06,1.5263484330793949e-06,0.36800765,3.2.8,1,1,2,461.5116,7.46567944,2.0738e-06,3445.49730406,12th Gen Intel(R) Core(TM) i7-1255U,10,12,12.5,1059.93,2,16.5,218.625,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:08,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,3,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.15948715,0.539787,0.159487,0.689978,0.005034574,1.3464926026666338e-06,0,2.804279772222331e-06,4.150772374888965e-06,1.5275160058124282e-06,0.36800765,3.2.8,1,1,2,397.2531,7.47139027,2.075386e-06,2968.03275702,12th Gen Intel(R) Core(TM) i7-1255U,10,12,10.0,770.99,0,16.5,218.6562,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:13,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,4,-1,1,False,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.05078852,0.512694,0.050789,0.692825,0.005486957,1.3474495813332702e-06,0,2.806809883333333e-06,4.154259464666603e-06,1.528799281542331e-06,0.36800765,3.2.8,1,1,2,364.5008,7.47766704,2.07713e-06,2725.61532244,12th Gen Intel(R) Core(TM) i7-1255U,10,12,10.0,763.89,2,16.4,218.6719,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:17,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,5,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.33751437,0.583587,0.337514,0.679108,0.004801662,1.346390875999987e-06,0,2.8046498444445608e-06,4.151040720444548e-06,1.5276147590309182e-06,0.36800765,3.2.8,1,1,2,416.5224,7.4718733,2.07552e-06,3112.20294008,12th Gen Intel(R) Core(TM) i7-1255U,10,12,10.0,761.77,2,16.4,218.6875,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:22,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,6,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.11761147,0.529369,0.117611,0.691421,0.003866787,1.344982428000094e-06,0,2.80170451944457e-06,4.146686947444664e-06,1.5260125372412512e-06,0.36800765,3.2.8,1,1,2,517.2253,7.46403651,2.073343e-06,3860.58839311,12th Gen Intel(R) Core(TM) i7-1255U,10,12,10.0,769.87,1,16.3,218.7148,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:26,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,7,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.17806734,0.5444,0.178067,0.689199,0.004743424,1.346057441333263e-06,0,2.8035074055553525e-06,4.149564846888615e-06,1.5270716262653442e-06,0.36800765,3.2.8,1,1,2,421.6364,7.46921672,2.074782e-06,3149.29330558,12th Gen Intel(R) Core(TM) i7-1255U,10,12,11.1,768.2,1,16.2,218.7266,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:31,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,8,1,-1,False,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,-0.03588775,0.508971,0.035888,0.692986,0.005358239,1.3475171813333873e-06,0,2.8064593361111494e-06,4.153976517444537e-06,1.5286951547988072e-06,0.36800765,3.2.8,1,1,2,373.257,7.47715773,2.076988e-06,2790.90116415,12th Gen Intel(R) Core(TM) i7-1255U,10,12,11.1,773.8,1,16.2,218.7305,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 14:37:36,6a803e113054f32aeb9890ad2da2a22e4a2ca8efb65d9b04fa1bfdcbdb8c4a49,6a803e11,wlcl060153.wlcl.siu.edu,quantum_circuit_qubit_sweep_codecarbon,9,-1,-1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,-0.22300645,0.555522,0.223006,0.686969,0.005251089,1.346953068642766e-06,0,2.8058481388888546e-06,4.15280120753162e-06,1.5282626317545102e-06,0.36800765,3.2.8,1,1,2,380.8734,7.47504217,2.076401e-06,2847.04455534,12th Gen Intel(R) Core(TM) i7-1255U,10,12,0.0,776.32,2,16.2,218.7383,15.06,AlmaLinux 9.8 (Olive Jaguar) x86_64,Linux,x86_64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
