timestamp,unique_device_id,device_short_id,pc_name,collection_mode,sample_index,true_label,prediction,correct,model_type,framework,pennylane_version,quantum_device,circuit_type,n_qubits,n_layers,parameter_count,circuit_depth_estimate,encoding_gates,trainable_gates,entangling_gates,entangling_type,total_gates,raw_score,confidence_score,score_margin,entropy,execution_time_sec,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,total_energy_kwh,total_emissions_kg,carbon_intensity_kgco2_kwh,codecarbon_version,input_tokens,output_tokens,total_tokens,tokens_per_second,joules_per_token,energy_per_token_kwh,watts_estimated,cpu_model,cpu_core_count,cpu_thread_count,cpu_usage_pct,cpu_clock_mhz,cpu_cores_used,ram_usage_pct,memory_footprint_mb,system_ram_total_gb,os_full_name,os_name,os_architecture,python_version,model_accuracy,model_precision_weighted,model_recall_weighted,model_f1_weighted,model_precision_macro,model_recall_macro,model_macro_f1
2026-07-06 10:23:11,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,0,-1,1,False,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.14839623,0.537031,0.148396,0.690402,0.0032340721,4.470165231161647e-07,0,8.379535283893347e-07,1.2849700515054994e-06,4.728788146848878e-07,0.36800765,3.2.8,1,1,2,618.4154,2.31294609,6.42485e-07,1430.36147924,Cortex-A76,4,4,50.0,2400.0,4,22.0,224.2969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:16,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,1,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.11479166,0.528666,0.114792,0.691503,0.0047210259,4.479115872333449e-07,0,8.395598293282091e-07,1.287471416561554e-06,4.737993361720737e-07,0.36800765,3.2.8,1,1,2,423.6367,2.31744855,6.43736e-07,981.75633054,Cortex-A76,4,4,20.0,1500.0,2,21.9,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:21,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,2,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.33488551,0.582948,0.334886,0.679323,0.0060236841,4.484295836753317e-07,0,8.405266286960492e-07,1.2889562123713808e-06,4.74345752395376e-07,0.36800765,3.2.8,1,1,2,332.0227,2.32012118,6.44478e-07,770.33295992,Cortex-A76,4,4,20.0,1500.0,1,21.7,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:25,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,3,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.15948715,0.539787,0.159487,0.689978,0.004687082,4.478355793075429e-07,0,8.394095678037654e-07,1.2872451471113083e-06,4.737160672824166e-07,0.36800765,3.2.8,1,1,2,426.7047,2.31704126,6.43623e-07,988.69243325,Cortex-A76,4,4,33.3,1500.0,1,21.7,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:30,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,4,-1,1,False,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.05078852,0.512694,0.050789,0.692825,0.004466787,4.4782754549689684e-07,0,8.39084384109204e-07,1.2869119296061009e-06,4.735934406899056e-07,0.36800765,3.2.8,1,1,2,447.7491,2.31644147,6.43456e-07,1037.18466241,Cortex-A76,4,4,25.0,1600.0,3,21.6,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:34,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,5,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.33751437,0.583587,0.337514,0.679108,0.004463471,4.476407408300374e-07,0,8.390468075716247e-07,1.2866875484016622e-06,4.735108666891589e-07,0.36800765,3.2.8,1,1,2,448.0818,2.31603759,6.43344e-07,1037.77422714,Cortex-A76,4,4,25.0,1500.0,1,21.6,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:39,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,6,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.11761147,0.529369,0.117611,0.691421,0.0044930456,4.476730058727659e-07,0,8.391225792001933e-07,1.2867955850729593e-06,4.735506250111569e-07,0.36800765,3.2.8,1,1,2,445.1324,2.31623205,6.43398e-07,1031.02983976,Cortex-A76,4,4,25.0,1500.0,1,21.5,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:44,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,7,1,1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,0.17806734,0.5444,0.178067,0.689199,0.004442194,4.476256302247445e-07,0,8.390297251753509e-07,1.2866553554000954e-06,4.734990194181628e-07,0.36800765,3.2.8,1,1,2,450.228,2.31597964,6.43328e-07,1042.71881595,Cortex-A76,4,4,20.0,1600.0,1,21.5,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:48,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,8,1,-1,False,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,-0.03588775,0.508971,0.035888,0.692986,0.0045452672,4.476832016888593e-07,0,8.391392925598969e-07,1.2868224942487562e-06,4.735605277938249e-07,0.36800765,3.2.8,1,1,2,440.0181,2.31628049,6.43411e-07,1019.20542174,Cortex-A76,4,4,20.0,1500.0,1,21.5,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
2026-07-06 10:23:53,9e3c15e93682221e91cfaf078977db941e66715090e9ab31b225431d4281a28c,9e3c15e9,raspberrypi,quantum_circuit_qubit_sweep_codecarbon,9,-1,-1,True,RY_RZ_LINEAR_1Q,PennyLane,0.42.3,default.qubit,RY_RZ_LINEAR,1,4,13,6,2,4,0,CNOT_LINEAR,6,-0.22300645,0.555522,0.223006,0.686969,0.0044776392,4.476609465976557e-07,0,8.390937365281085e-07,1.2867546831257642e-06,4.735355727815074e-07,0.36800765,3.2.8,1,1,2,446.6639,2.31615843,6.43377e-07,1034.54446301,Cortex-A76,4,4,0.0,1500.0,1,21.5,224.7969,7.87,Debian GNU/Linux 12 (bookworm) aarch64,Linux,aarch64,3.10.20,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6444444444444444,0.7222222222222223,0.6666666666666666,0.6444444444444444
